genome	domain	phylum	class	order	family	genus	species	completeness	contamination	mag_size
EHA02081_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	82.22	2.06	936032
EHA01928_bin.32	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__Peptacetobacter sp900550335	67.62	5.7	1545459
EHA02269_bin.17	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Sphingomonadales	f__Sphingomonadaceae	g__Sphingopyxis	s__	50.44	0.82	1065031
EHA02098_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__RGIG4074	s__	55.66	1.22	953190
EHA02273_bin.5	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Moraxellaceae	g__Acinetobacter	s__	95.58	0.77	3722965
EHA04649_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	82.79	5.22	1785899
EHA04648_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	87.33	0.23	1911115
EHA04667_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	50.16	0.59	843208
EHA02273_bin.19	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Flavobacteriales	f__Flavobacteriaceae	g__Flavobacterium	s__Flavobacterium dinanensis	93.54	0.22	2375260
EHA01926_bin.9	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales_A	f__Succinivibrionaceae	g__Anaerobiospirillum	s__	94.42	0.29	2855030
EHA04660_bin.10	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__CAG-485	s__	53.06	0.65	1410209
EHA01918_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina	s__Sarcina perfringens	60.98	4.96	2417083
EHA04661_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	82.57	3.05	1394901
EHA04648_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	100	0.71	2258653
EHA01902_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	85.18	0.22	1646399
EHA04661_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	57.35	2.27	1526430
EHA02262_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Romboutsia	s__	72.3	9.58	2727608
EHA04649_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	56.09	7.99	2909650
EHA04672_bin.23	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	98.32	0.25	1182822
EHA02075_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	72.94	0.04	2004114
EHA02089_bin.26	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__RUG11867	s__	72.17	0.16	945732
EHA02080_bin.3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae_A	g__Mesosutterella	s__	56.96	0.54	1095552
EHA04645_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	96.33	0.23	1865816
EHA01924_bin.21	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Cetobacterium_A	s__Cetobacterium_A sp934085975	99.23	4.6	2442831
EHA01908_bin.2	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__JAHHTG01	s__	96.74	0.11	1508693
EHA01894_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	99.32	0.13	2132076
EHA02091_bin.2	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	84.65	2.26	900511
EHA02075_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	90.68	1.88	3241439
EHA01928_bin.33	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__Fusobacterium_A varium_C	68.75	1.08	671597
EHA02262_bin.7	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__	s__	93.05	0	1450430
EHA04660_bin.3	d__Bacteria	p__Bacillota	c__Bacilli	o__Mycoplasmatales	f__Mycoplasmoidaceae	g__MGBC110633	s__	99.99	2.45	973649
EHA01883_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella sp900539715	64.6	1.15	1513559
EHA04641_bin.18	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Anaerobutyricum	s__	98.6	4.5	3844469
EHA02273_bin.21	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Luteimonas	s__	73.36	0.1	1967493
EHA04649_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Onthoplasma	s__	88.75	3.6	914351
EHA02079_bin.28	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Burkholderiales	f__Burkholderiaceae	g__Oxalobacter	s__Oxalobacter sp018384065	97.28	1.24	1907473
EHA02258_bin.9	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Salinicoccus	s__	98.89	1.18	2509865
EHA04665_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__	76.22	1.27	1085451
EHA04649_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Gallimonas	s__	96.15	0.15	1604498
EHA01915_bin.21	d__Bacteria	p__Deferribacterota	c__Deferribacteres	o__Deferribacterales	f__Mucispirillaceae	g__	s__	95.91	0.45	2086917
EHA01880_bin.19	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__	64.76	4.74	1263026
EHA01897_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Lachnospira	s__Lachnospira sp900552795	99.41	0.12	2142671
EHA04647_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__	55.01	0.9	1025095
EHA01916_bin.25	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Paraprevotella	s__	99.66	1.21	2732145
EHA04657_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Monoglobales	f__Monoglobaceae	g__Monoglobus	s__	68.74	2.74	1681292
EHA04664_bin.15	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UMGS1883	f__UMGS1883	g__JAJQCX01	s__	57.53	5.43	1689704
EHA04656_bin.40	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__RUG11198	s__	74.42	0.55	1166213
EHA01908_bin.24	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Muribaculaceae	g__Limisoma	s__Limisoma sp900556245	98.6	0.27	2427285
EHA04766_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__	99.08	0.65	2214323
EHA04667_bin.28	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__	93.95	0.23	2259760
EHA04640_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Choladousia	s__	50.94	4.18	1313327
EHA01900_bin.46	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__Phocaeicola plebeius	81.96	1.81	2925387
EHA04655_bin.40	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__SIG200	s__	97.11	0.06	2492009
EHA01908_bin.23	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Campylobacteraceae	g__Campylobacter_D	s__Campylobacter_D upsaliensis	99.99	0.06	1561743
EHA00551_bin.10	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Serratia	s__Serratia nevei	92.52	4.641	4512469
EHA04651_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	53	3.34	1162679
EHA02079_bin.42	d__Bacteria	p__Bacillota	c__Bacilli	o__RF39	f__UBA660	g__Coprovivens	s__	92.29	2.42	1516734
EHA04766_bin.16	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__RUG14156	g__RUG14156	s__	73.65	0.33	1426244
EHA01902_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Schaedlerella	s__	82.17	0.03	1621497
EHA02081_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	62.5	5.11	1599261
EHA04647_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	100	1.19	2098604
EHA04649_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	52.21	2.05	1239514
EHA04677_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__COE1 sp021202335	74.09	1.08	1989856
EHA02255_bin.18	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Actinomycetales	f__Actinomycetaceae	g__KH17	s__KH17 sp900199505	93.27	0.24	2369444
EHA01921_bin.9	d__Bacteria	p__Bacillota	c__Bacilli	o__Lactobacillales	f__Lactobacillaceae	g__Limosilactobacillus	s__Limosilactobacillus reuteri	95.41	0.77	1827129
EHA02080_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__	92.03	4.12	2370713
EHA02269_bin.14	d__Bacteria	p__Bacillota	c__Bacilli	o__Staphylococcales	f__Salinicoccaceae	g__Jeotgalicoccus	s__Jeotgalicoccus meleagridis	82.28	1.47	1738055
EHA02086_bin.2	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	90.08	1.25	1680063
EHA04667_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__RGIG6307	s__	56.43	7.26	1492820
EHA01890_bin.56	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__Fusobacterium_B sp900554885	83.58	8.39	1696521
EHA04667_bin.33	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__	70.76	5.53	1224339
EHA02081_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__CAG-272	g__DTU064	s__DTU064 sp021202555	99.13	0.07	1878181
EHA04655_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	88.74	0.46	1547772
EHA04635_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faecalibacterium	s__	99.33	0.04	2539314
EHA04635_bin.26	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__Onthomonas sp021203325	75.92	4.82	1904283
EHA04636_bin.22	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__CAG-272	g__DTU064	s__	73.98	1.55	1418816
EHA04674_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	91.01	0.49	1851496
EHA02088_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Butyribacter	s__	94.41	3.27	2174064
EHA02096_bin.24	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__SIG308	s__	86.39	2.7	2644668
EHA04668_bin.20	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	71.58	3.01	1957047
EHA02089_bin.25	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__RGIG6307	s__	86.42	2.48	2762488
EHA04651_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__Coproplasma sp021202395	96.37	0.5	1723277
EHA01595_bin.2	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__	100	3.37	2316780
EHA04642_bin.43	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	69.26	4.8	1390331
EHA02079_bin.22	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Synergistaceae	g__E4-60	s__	97.57	2.5	1878195
EHA02263_bin.26	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Mycobacteriales	f__Mycobacteriaceae	g__Gordonia	s__	55.42	4.13	2482309
EHA02094_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	89.72	2.74	1653446
EHA01909_bin.18	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_A	s__	54.17	8.77	1810029
EHA01903_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Ventrimonas	s__	98.18	0.09	2460784
EHA02097_bin.3	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__NHYM01	s__	99.95	0.07	1646342
EHA02087_bin.6	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	71.15	2.47	1466375
EHA02075_bin.30	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	51.07	5.36	1067998
EHA02098_bin.19	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Tannerellaceae	g__Parabacteroides	s__	99.63	0.04	2609463
EHA01589_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Cellulosilyticaceae	g__Zhenhengia	s__	87.72	4.809	2021708
EHA04636_bin.33	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__COE1	s__	94.45	0.09	2068846
EHA04675_bin.31	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__	72.12	9.89	1819724
EHA01920_bin.4	d__Bacteria	p__Campylobacterota	c__Campylobacteria	o__Campylobacterales	f__Helicobacteraceae	g__Helicobacter_A	s__	99.98	0.15	2208828
EHA04665_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1601	s__UMGS1601 sp021199305	85.71	0.43	1707045
EHA01890_bin.2	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__Collinsella intestinalis	85.57	5.01	1601364
EHA04674_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UBA1381	f__UBA1381	g__UBA1381	s__	98.89	1	2431687
EHA04638_bin.13	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	89.46	1.6	3557014
EHA01911_bin.1	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__Peptostreptococcus russellii_A	100	0.13	2143907
EHA04677_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__	s__	84.15	4.63	2178033
EHA01666_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptostreptococcus	s__	68.1	2.923	1198117
EHA01896_bin.2	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella sp900539715	52.68	0.53	1426579
EHA04655_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__RGIG7114	s__RGIG7114 sp020860205	99.61	0.82	1623590
EHA01885_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Blautia	s__Blautia sp900556555	60.78	8.66	2167328
EHA02081_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__Faeciplasma	s__	63.84	5.31	1417719
EHA02034_bin.3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Pseudomonadales	f__Pseudomonadaceae	g__Pseudomonas_E	s__Pseudomonas_E versuta	55.99	5.72	3421988
EHA04656_bin.10	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	86.28	2.58	1567038
EHA02255_bin.33	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Dwaynesavagella	s__	99.11	0.17	1619234
EHA01876_bin.6	d__Bacteria	p__Fusobacteriota	c__Fusobacteriia	o__Fusobacteriales	f__Fusobacteriaceae	g__Fusobacterium_B	s__Fusobacterium_B sp900554885	61.83	0.96	1242552
EHA04643_bin.19	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__RGIG1681	s__	96.7	6.68	1344726
EHA02078_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	63	3.08	1137350
EHA04635_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__UBA1242	g__Caccovivens	s__	86.08	2.73	1078911
EHA01887_bin.17	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Eisenbergiella	s__Eisenbergiella sp900539715	99.6	0.09	2344953
EHA01886_bin.3	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Enterobacterales	f__Enterobacteriaceae	g__Escherichia	s__Escherichia coli	100	0.2	5089079
EHA02081_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__Coproplasma sp021205485	59.66	2.5	1200960
EHA01896_bin.38	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__Peptacetobacter	s__Peptacetobacter sp900550335	50.67	1.79	674200
EHA04647_bin.11	d__Bacteria	p__Synergistota	c__Synergistia	o__Synergistales	f__Dethiosulfovibrionaceae	g__Pyramidobacter	s__	99.24	0.14	2251639
EHA02096_bin.23	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Agathobacter	s__	99.73	0.14	2490118
EHA04659_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__TANB77	f__CAG-508	g__CAG-269	s__	55.01	5.28	901058
EHA04671_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Gallimonas	s__	57.84	1.38	941259
EHA04764_bin.4	d__Archaea	p__Thermoplasmatota	c__Thermoplasmata	o__Methanomassiliicoccales	f__Methanomethylophilaceae	g__UBA71	s__	88.37	0.02	2141327
EHA04641_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__Onthomonas sp021205725	89.71	1.57	1788296
EHA02075_bin.12	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__RGIG7114	s__RGIG7114 sp020860205	59.97	0.75	1008252
EHA02093_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__Coprococcus	s__	69.91	1.54	1396439
EHA01634_bin.5	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Clostridiales	f__Clostridiaceae	g__Sarcina	s__Sarcina perfringens	95.18	2.101	3076704
EHA04674_bin.37	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__UMGS1766	s__	60.2	5.87	1405000
EHA01925_bin.3	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Butyricicoccaceae	g__Butyricicoccus	s__Butyricicoccus pullicaecorum_C	94.77	0.09	2156744
EHA04656_bin.21	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Stercorousia	s__	81.63	1.89	1645810
EHA04656_bin.34	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__CAG-272	g__DTU064	s__DTU064 sp021202555	82.94	0.09	2515213
EHA01915_bin.16	d__Bacteria	p__Spirochaetota	c__Brachyspirae	o__Brachyspirales	f__Brachyspiraceae	g__Brachyspira	s__	99.68	0.9	2428490
EHA01595_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Peptostreptococcales	f__Peptostreptococcaceae	g__GCA-900066495	s__	84	6.572	1665645
EHA02095_bin.29	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__RGIG6307	s__	51.89	0.14	961913
EHA01919_bin.4	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	86.77	0.58	1784529
EHA02089_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__UMGS1883	f__UMGS1883	g__JAJQCX01	s__	100	4.8	2547319
EHA04659_bin.23	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Lachnospirales	f__Lachnospiraceae	g__UBA4292	s__	92.04	2.67	2383943
EHA04638_bin.2	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__	s__	83.13	1.32	1492336
EHA02089_bin.7	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__JAJQCF01	s__JAJQCF01 sp021202845	92.51	3.28	1790867
EHA01919_bin.3	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__	90.47	2.8	1667615
EHA02076_bin.9	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__Onthomonas sp021205725	85.18	5.24	1614703
EHA04672_bin.35	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Onthomonas	s__	93.01	3.63	2172538
EHA01890_bin.36	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Oscillospiraceae	g__Faecousia	s__	55.05	0.42	1034930
EHA04767_bin.14	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Ruminococcaceae	g__UMGS1601	s__UMGS1601 sp021205185	77.11	2.34	1192399
EHA04657_bin.11	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	82.43	1.44	1565166
EHA04667_bin.13	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Avigastranaerophilus	s__	94.97	0.06	2127617
EHA01886_bin.10	d__Bacteria	p__Bacillota	c__Bacilli	o__Erysipelotrichales	f__Erysipelotrichaceae	g__Amedibacillus	s__Amedibacillus dolichus	91.44	2.29	1912350
EHA02087_bin.8	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__UBA932	g__Cryptobacteroides	s__	97.4	0.13	1962892
EHA01924_bin.8	d__Bacteria	p__Pseudomonadota	c__Alphaproteobacteria	o__Rhizobiales	f__Beijerinckiaceae	g__Rhodoblastus	s__	100	4.67	3904808
EHA01885_bin.4	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Phocaeicola	s__Phocaeicola sp900556845	93.38	0.71	3195739
EHA01908_bin.22	d__Bacteria	p__Bacillota_B	c__Peptococcia	o__Peptococcales	f__Peptococcaceae	g__UMGS1590	s__	100	0.4	1863292
EHA01908_bin.42	d__Bacteria	p__Actinomycetota	c__Coriobacteriia	o__Coriobacteriales	f__Coriobacteriaceae	g__Collinsella	s__	72.37	7.66	1424095
EHA02269_bin.16	d__Bacteria	p__Pseudomonadota	c__Gammaproteobacteria	o__Xanthomonadales	f__Xanthomonadaceae	g__Luteimonas_D	s__Luteimonas_D excrementigallinarum	83.89	2.78	2444259
EHA01881_bin.13	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Alloprevotella	s__Alloprevotella sp900541335	98.31	0.02	2577365
EHA02273_bin.11	d__Bacteria	p__Actinomycetota	c__Actinomycetia	o__Propionibacteriales	f__Propionibacteriaceae	g__Avipropionibacterium	s__Avipropionibacterium avicola	98.71	2.56	3640079
EHA04673_bin.16	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Oscillospirales	f__Acutalibacteraceae	g__UBA1081	s__UBA1081 sp021200555	58.52	1.09	1587339
EHA04642_bin.11	d__Bacteria	p__Cyanobacteriota	c__Vampirovibrionia	o__Gastranaerophilales	f__Gastranaerophilaceae	g__Avigastranaerophilus	s__	81.9	2.26	1578334
EHA02087_bin.9	d__Bacteria	p__Bacteroidota	c__Bacteroidia	o__Bacteroidales	f__Bacteroidaceae	g__Alloprevotella	s__	91.84	0.26	1893806
EHA04640_bin.27	d__Bacteria	p__Bacillota_A	c__Clostridia	o__Christensenellales	f__Borkfalkiaceae	g__Coproplasma	s__	66.08	3.54	1470372
